image_id,hotel_id,url,source,timestamp,hotel_name,chain_id,latitude,longitude,chain_name,downloaded,image_name,image_folder,description
6944601,33941,https://i.travelapi.com/hotels/2000000/1600000/1590500/1590473/8ebd1419_b.jpg,travel_website,2019-12-19 17:45:32,HArning Kro & Hotel,-1,56.08456,10.03806,unknown,True,6944601.jpg,hotels-50k/images/train/-1/33941/travel_website,"there is a mirror on the wall in a room, ebay listing thumbnail, by David Dougal Williams, high - key photography, inspired by Nicolaes Pieterszoon Berchem, by Dalí, hallway, colour photograph, 🎨🖌️, mission arts environment, dripping wax, marble and gold"
3836018,25906,https://traffickcam.com/images/2018/4/20170323_184120_ITI6WA.jpg,traffickcam,3/23/17 18:41,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,True,3836018.jpg,hotels-50k/images/train/87/25906/traffickcam,"there is a bathroom with a toilet, sink, and mirror, detailed studio lighting, art station, bentonville arkansas, stylized stone cladding texture, porcelain sculpture, set inside of parking garage, safehavenhq, vases and a plaster bust, white vase, scp"
3856540,25906,https://traffickcam.com/images/2018/6/20170520_051622_AS7CRA.jpg,traffickcam,5/20/17 5:16,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,True,3856540.jpg,hotels-50k/images/train/87/25906/traffickcam,"there is a desk with a computer and a chair in a room, low spacial lighting : :, minneapolis, travel ad, 2 0 1 9, full width, amateur photo, capital plaza, picture frames, polished : :"
6106113,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/9debfe33_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106114,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/90529952_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,True,6106114.jpg,hotels-50k/images/train/87/25906/travel_website,"arafed bed in a hotel room with a television and a window, exterior shot, southdale center, window and city background, singular gigantic building focus, squared border, atrium, woodland grove, half figure front, image in center, midlands, short focus, mpc, featured, distant full body view"
6106115,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/8ee11909_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106116,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/764ce0b2_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106117,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/0bac2467_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106119,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/2ea2382c_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106120,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/141fcc0b_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106121,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/7db98181_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106122,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/91198653_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106123,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/eb9f5c29_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106124,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/546e73e7_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106125,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/9496375f_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106126,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/dba57175_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106127,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/d951559d_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106128,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/a049625d_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106129,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/aaeff4ef_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106130,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/a1ffd1e0_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106131,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/b0e3d382_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106132,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/8128f511_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106133,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/022bfc88_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106134,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/40076088_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106135,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/3db1e4fb_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106136,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/cf22023a_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106137,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/8f73f8ed_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106138,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/432ccf96_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106139,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/10eed272_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106140,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/77eb8c1f_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106141,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/d332c3ec_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106142,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/f9aba982_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106143,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/6931a96c_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106144,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/30b3ebde_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
6106145,25906,https://i.travelapi.com/hotels/1000000/30000/27100/27092/7671d917_b.jpg,travel_website,2019-12-18 21:23:50,Hilton Garden Inn Detroit - Southfield  MI,87,42.49155,-83.29939,Hilton Garden Inn,False,,,
2587823,79161,https://traffickcam.com/images/2017/7/20160601_171308_ID6OWC.jpg,traffickcam,6/1/16 17:13,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,2587823.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a television and microwave on a dresser in a hotel room, blog-photo, by Lucebert, 3 dcg, cups and balls, app, tvs, downtown jacksonville florida, photo of a man, bad photo, low res, full width, wooden banks, fanbox, bed on the right, jeremiah, chicago"
2615059,79161,https://traffickcam.com/images/2017/8/20160710_013156_PMRJKR.jpg,traffickcam,7/10/16 1:31,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,2615059.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a bathroom with a toilet, sink, mirror and bathtub, center of picture, “ full body, by JoWOnder, hotel, midjourney style, realistic space, jeff - hall, sun coast, no lights in bedroom, full details, complete detailed body, 1 3 3 4 building, shaded lighting"
2615060,79161,https://traffickcam.com/images/2017/8/20160710_013156_O4DQWY.jpg,traffickcam,7/10/16 1:31,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,2615060.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a bed and a chair in a room with a window, by Dave Arredondo, long distance photo, test, vacation photo, connection rituals, big mirrors, low-light, ambients, ambient"
2647704,79161,https://traffickcam.com/images/2017/10/20160906_032912_03NRVS.jpg,traffickcam,9/6/16 3:29,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,2647704.jpg,hotels-50k/images/train/60/79161/traffickcam,"arafed bed with white sheets and pillows in a hotel room, southdale center, medium distance, centralized head and upper torso, ideal polyhedron, photo of head, full details, interconnections, app"
2671300,79161,https://traffickcam.com/images/2017/12/20161120_045539_HUAT1O.jpg,traffickcam,11/20/16 4:55,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,2671300.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a large flat screen tv sitting on a dresser in a hotel room, the photo shows a large, by Dave Arredondo, blog-photo, southdale center, multiple desks, sitting on a bed, rating: general, clean room, interconnections, midjourney, vases and a plaster bust"
2671302,79161,https://traffickcam.com/images/2017/12/20161120_045540_JVPYZA.jpg,traffickcam,11/20/16 4:55,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,2671302.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a bathroom with a toilet, sink, and bathtub, blurry distant background, hotel, los angeles 2 0 1 5, full width, leaks, head and chest only, tall columns, washington dc, portlet photo, tall windows, displays, humidity mold, sconces, very tall, fullbody, blurry photo, by Brian Fies"
3852247,79161,https://traffickcam.com/images/2018/6/20170505_204451_8T67RX.jpg,traffickcam,5/5/17 20:44,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3852247.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a bathroom with a toilet, sink, mirror and a shower, 2019 trending photo, motel, nitid horizon, e3, full body-n 9, sitting on a throne, travel guide, professionally taken, family friendly, by Lydia Field Emmet, bad photo, complete detailed body, e621, 3, 2"
3852248,79161,https://traffickcam.com/images/2018/6/20170505_204451_AZ31H9.jpg,traffickcam,5/5/17 20:44,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3852248.jpg,hotels-50k/images/train/60/79161/traffickcam,"there are two beds in a hotel room with white sheets, an scp anomalous object, yeg, commercial photo, panoramic photography, adult pair of twins, midjourney style, photo of head, tall large trees, floor b2, mismatched, # e 4 e 6 2 0, rectangle, unconscious design, 1, by Nancy Carline, image"
3926742,79161,https://traffickcam.com/images/2019/4/20180312_062249_17ZMXV.jpg,traffickcam,3/12/18 6:22,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3926742.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a bathroom with a toilet, sink, and mirror, poggers, mars vacation photo, full room view, by Charles Fremont Conner, floor b2, washington, full details, very tall, utradetailed, e3, niagara falls, professionally taken, by Briana Mora, magic kingdom"
3926743,79161,https://traffickcam.com/images/2019/4/20180312_062249_50G57Z.jpg,traffickcam,3/12/18 6:22,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3926743.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a picture of a hotel room with a bed and a picture on the wall, 2019, full body camera shot, by Cicely Hey, minneapolis, low level view, horror setting, photo of head, air conditioner, security, head and torso, gallery quality"
3946340,79161,https://traffickcam.com/images/2019/7/20180614_151556_UM7UPE.jpg,traffickcam,6/14/18 15:15,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3946340.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a bathroom with a toilet, sink, and mirror, ebay listing thumbnail, hotel, real estate photography, midjourney style, by Rube Goldberg, miami, 5 fingers). full body realistic, bad photo, classified, full details, by Kristin Nelson, !!highly detalied, e3, nervous and terrified, well rendered.:1"
3956038,79161,https://traffickcam.com/images/2019/8/20180730_173039_ZZHKKG.jpg,traffickcam,7/30/18 17:30,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3956038.jpg,hotels-50k/images/train/60/79161/traffickcam,"there are two beds in a hotel room with a desk and a chair, by Dave Arredondo, anthro, usa-sep 20, minneapolis, wide long view, looked at big window, full body photo of steve, midjourney, great space, very long arms, photo of a classroom, central shot"
3956039,79161,https://traffickcam.com/images/2019/8/20180730_173039_3P0XF9.jpg,traffickcam,7/30/18 17:30,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3956039.jpg,hotels-50k/images/train/60/79161/traffickcam,"there are two beds in a hotel room with luggage on the bed, discord profile picture, new hampshire, depressing image, by Anne Dunn, bed on the right, extremely clean, two heads one body, depressing, 3 / 4 view from back, someone lost job"
3959179,79161,https://traffickcam.com/images/2019/9/20180814_235004_M6AL8O.jpg,traffickcam,8/14/18 23:50,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,3959179.jpg,hotels-50k/images/train/60/79161/traffickcam,"there is a bathroom with a toilet, sink, and mirror, usa-sep 20, floor b2, low light room, big room, clean borders, quaint, clean, photo still, h 7 0 4, character is standing, upper body only"
6023409,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/db972398_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023409.jpg,hotels-50k/images/train/60/79161/travel_website,"arafed view of a hotel room with two beds and a flat screen tv, minneapolis as background, high resolution product photo, lights are on in the windows, main character center focus, outdoors mesa setting, clean environment, southdale center, centered design, studio disney, sanctuary"
6023410,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/c0bae38e_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,False,,,
6023411,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/440e05d5_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,False,,,
6023412,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/92f89742_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,False,,,
6023413,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/af233df6_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023413.jpg,hotels-50k/images/train/60/79161/travel_website,"arafed view of a living room with a couch, chair, and desk, in a hotel hallway, product photo, southdale center, 2 0 1 9, beautiful panoramic imagery, campsites, by Kathleen Allen, the cube, sitting on the bed, woodland grove, professional photograph, elm tree, sheet, gentleman's club lounge"
6023414,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/ec627084_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023414.jpg,hotels-50k/images/train/60/79161/travel_website,"arafed view of a hotel room with two beds and a television, 2 0 1 9, southdale center, website, professional product photo, upper torso included, bedroom full of fire, pentagon, flood lighting, flowerbeds, chains hanging from ceiling, washington, throw pillows, trending on interfacelift"
6023415,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/05993d7c_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,False,,,
6023416,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/9b2a50b7_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023416.jpg,hotels-50k/images/train/60/79161/travel_website,"arafed view of a hotel room with two beds and a flat screen tv, 2019, southdale center, website, panoramic widescreen view, wrestling ring, kitchenette and conferenceroom, fullbody shot, comfy chairs, soft focus, full body and head shot, low-angle shot, bright - light photography, fargo"
6023417,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/5a074218_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023417.jpg,hotels-50k/images/train/60/79161/travel_website,"arafed view of a bedroom with a large bed and a flat screen tv, tall bridge with city on top, downtown seattle at night, large commercial led screens, meeting room, with a park in the back ground, fire theme, bar in background, tower bridge"
6023418,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/562f2e0a_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,False,,,
6023419,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/e118eba6_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,False,,,
6023420,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/1d834a83_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023420.jpg,hotels-50k/images/train/60/79161/travel_website,"arafed view of a city street with a few buildings and a few trees, brutalist architecture building, us journalism ministry photo, corporate memphis, iso 1 0 0 wide view, brutalist courtyard, cleveland, tools for science research, interconnections, claes oldenburg, 985530902, long cinematic shot"
6023421,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/0acfb67a_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023421.jpg,hotels-50k/images/train/60/79161/travel_website,"there is a bathroom with a shower, toilet, and bathtub, professional color photograph, draped drapes, skinny upper arms, glass arms, as well as scratches, detailed render, apartment hallway, grey metal body, wet brush, metal handles, an umbrella top, full shot photo, high resolution product photo, polished : :, heavy conduits, 1 3 3 4 building"
6023422,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/f5118662_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023422.jpg,hotels-50k/images/train/60/79161/travel_website,"arafed bathroom with a sink, toilet, mirror and shower, studio disney, featuring marble fountains, aruba, room lighting, award-winning crisp details”, complimentary color palette, you can see all the passageways, orange and cyan lighting, high details photo, dry brush wash, art decor"
6023423,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/d4939ad4_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023423.jpg,hotels-50k/images/train/60/79161/travel_website,"bathroom with a sink, shower, and toilet in a hotel room, product photo, wide angle lens photography, walt disney world, strong confident personality, wide panoramic shot, bars on the windows, art : : professional photograph, full head and shoulders, trump tower, clean face and body skin"
6023424,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/470e2ed1_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,False,,,
6023425,79161,https://i.travelapi.com/hotels/1000000/20000/15700/15646/91432739_b.jpg,travel_website,2019-12-18 19:38:32,Wyndham Philadelphia Historic District,60,39.95187,-75.14693,Wyndham,True,6023425.jpg,hotels-50k/images/train/60/79161/travel_website,"lobby area with seating and large windows in a hotel, 2019 trending photo, minneapolis, lorem ipsum dolor sit amet, awe - inspiring award - winning, rich estate, interconnections, mosaic stone floor, stp, wisconsin, spacious, mpc, shot in wide angle, by Kathleen Allen"
3892430,16078,https://traffickcam.com/images/2018/10/20170924_012151_MAS4XB.jpg,traffickcam,9/24/17 1:21,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,3892430.jpg,hotels-50k/images/train/54/16078/traffickcam,"there are two beds in a hotel room with a desk and lamp, by Dave Arredondo, craigville, blog-photo, the scary empty liminal spaces, tile floor, more details, faked service ticket, fargo, complex system of order, by John Clayton, full details, interconnections"
3892431,16078,https://traffickcam.com/images/2018/10/20170924_012152_C7C0NA.jpg,traffickcam,9/24/17 1:21,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,3892431.jpg,hotels-50k/images/train/54/16078/traffickcam,"there are two beds in a hotel room with a lamp on, by Dave Arredondo, bentonville arkansas, aetstationhd, mathematics unifying science, shiny floors, symmetry!, interconnections, in savannah, three - dimensional rendering, hellscape, conjoined twins, floor grills, high quality rendering"
3892433,16078,https://traffickcam.com/images/2018/10/20170924_012152_LG7VKI.jpg,traffickcam,9/24/17 1:21,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,3892433.jpg,hotels-50k/images/train/54/16078/traffickcam,"there is a bathtub with a toilet and a sink in a bathroom, bentonville arkansas, motel, interconnections, highly detailed-h 704, submission, distant full body shot, niagara falls, detailed design, craigville, character reveal, toilet paper, h 1 0 8 0, very curvy"
3916119,16078,https://traffickcam.com/images/2019/2/20180115_234828_87I7UR.jpg,traffickcam,1/15/18 23:48,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,3916119.jpg,hotels-50k/images/train/54/16078/traffickcam,"there is a hotel room with a bed and a sink, jewel crown, trending on artstarion, 2019 trending photo, 3 / 4 wide shot, lone person in the distance, faked service ticket, cute room, storybook layout, long arms, big budget horror movie scene, midwest town, 3/4 view"
3916120,16078,https://traffickcam.com/images/2019/2/20180115_234828_AMCWKF.jpg,traffickcam,1/15/18 23:48,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,3916120.jpg,hotels-50k/images/train/54/16078/traffickcam,"there is a toilet and a mirror in a bathroom, real estate photography, motel, 2019 trending photo, nitid horizon, full width, view(full body + zoomed out), gpt, vacation photo, single long stick, inspired by Charles H. Woodbury, e621, complimentary color, top"
3916121,16078,https://traffickcam.com/images/2019/2/20180115_234828_WKACDE.jpg,traffickcam,1/15/18 23:48,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,3916121.jpg,hotels-50k/images/train/54/16078/traffickcam,"there is a bed with white pillows and a chair in the room, evenly spaced, photo taken in 2018, corporate memphis, reddit vexillology, faceless human figures, trending in artsation, photo of head, long arm, adorable design, obelisks, motel, detiled, ux, bags, 1500"
6568437,16078,https://i.travelapi.com/hotels/1000000/880000/872300/872284/eef94a29_b.jpg,travel_website,2019-12-19 08:22:23,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,6568437.jpg,hotels-50k/images/train/54/16078/travel_website,"there is a living room with a couch, chair, television and fireplace, strathmore 2 0 0, great wolf, inhabited on many levels, nursing home, promotional photography, 2 0 1 9, panoramic, kitchenette and conferenceroom, unique features, spring color scheme, lush surroundings, plum color scheme, product studio lighting, website, grotto"
6568438,16078,https://i.travelapi.com/hotels/1000000/880000/872300/872284/96b5c2c1_b.jpg,travel_website,2019-12-19 08:22:23,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,False,,,
6568439,16078,https://i.travelapi.com/hotels/1000000/880000/872300/872284/11fdfe3d_b.jpg,travel_website,2019-12-19 08:22:23,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,6568439.jpg,hotels-50k/images/train/54/16078/travel_website,"arafed view of a hotel room with two beds and a desk, white grey blue color palette, full body and head shot, bentonville arkansas, made in 2019, turquoise color scheme, light - brown wall, awnings, inspired by Milton Menasco, flood lighting, abbeys"
6568440,16078,https://i.travelapi.com/hotels/1000000/880000/872300/872284/661fa21a_b.jpg,travel_website,2019-12-19 08:22:23,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,6568440.jpg,hotels-50k/images/train/54/16078/travel_website,"arafed view of a hotel room with two beds and a desk, light blue colors, full body and head shot, featured on dribble, night on a summer miami beach, maintenance area, justify content center, wide angle studio shoot, teal uniform, motel, pentagon, toronto, highly professionally detailed, stp"
6568441,16078,https://i.travelapi.com/hotels/1000000/880000/872300/872284/2a54c680_b.jpg,travel_website,2019-12-19 08:22:23,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,6568441.jpg,hotels-50k/images/train/54/16078/travel_website,"arafed view of a hotel room with two beds and a desk, light blue colors, full body and head shot, complimenting color scheme, southdale center, barracks, very wide angle view, peppermint motif, maintenance area, the emerald coast, worth1000.com, complementary colour scheme, photography studio, 2 0 1 9, vignette"
6568442,16078,https://i.travelapi.com/hotels/1000000/880000/872300/872284/b75066d2_b.jpg,travel_website,2019-12-19 08:22:23,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,6568442.jpg,hotels-50k/images/train/54/16078/travel_website,"arafed view of a hotel room with two beds and a television, teal and orange color scheme, exterior photo, southdale center, red white and black color scheme, mission arts environment, image on the store website, maintenance area, vignette, 2 0 1 9, crowded inn in the background, travel ad"
6568443,16078,https://i.travelapi.com/hotels/1000000/880000/872300/872284/b8767478_b.jpg,travel_website,2019-12-19 08:22:23,Howard Johnson Inn & Suites - Rapid City,54,44.09067,-103.23045,Howard Johnson,True,6568443.jpg,hotels-50k/images/train/54/16078/travel_website,"arafed view of a hotel room with a bed, desk, and television, made in 2019, southdale center, panoramic widescreen view, wrestling ring, award winning webdesign, crowded inn in the background, by Brenda Chamberlain, maintenance area, photo of head, busy room"
